,x,y
1016,226.0948098,402.9887057
1017,225.8383118,402.9362874
1018,225.5819057,402.8834216
1019,225.3255922,402.8301083
1020,225.0693722,402.7763478
1021,224.8132464,402.7221401
1022,224.5572156,402.6674855
1023,224.3012805,402.6123841
1024,224.0454421,402.5568362
1025,223.7897009,402.5008418
1026,223.5340579,402.4444011
1027,223.2785138,402.3875143
1028,223.0230693,402.3301816
1029,222.7677254,402.2724031
1030,222.5124826,402.2141791
1031,222.2573418,402.1555097
1032,222.0023039,402.0963951
1033,221.7473695,402.0368354
1034,221.4925394,401.9768309
1035,221.2378145,401.9163817
1036,220.9831954,401.8554881
1037,220.728683,401.7941501
1038,220.4742781,401.732368
1039,220.2199814,401.670142
1040,219.9657936,401.6074722
1041,219.7117157,401.5443589
1042,219.4577482,401.4808023
1043,219.2038921,401.4168025
1044,218.9501481,401.3523597
1045,218.6965169,401.2874742
1046,218.4429994,401.2221461
1047,218.1895963,401.1563756
1048,217.9363083,401.0901629
1049,217.6831363,401.0235083
1050,217.430081,400.9564119
1051,217.1771432,400.8888739
1052,216.9243237,400.8208946
1053,216.6716232,400.7524742
1054,216.4190425,400.6836128
1055,216.1665824,400.6143106
1056,215.9142436,400.544568
1057,215.6620269,400.474385
1058,215.4099331,400.403762
1059,215.1579629,400.332699
1060,214.9061172,400.2611964
1061,214.6543966,400.1892544
1062,214.402802,400.1168731
1063,214.1513341,400.0440529
1064,213.8999937,399.9707938
1065,213.6487815,399.8970962
1066,213.3976983,399.8229602
1067,213.1467449,399.7483862
1068,212.895922,399.6733742
1069,212.6452305,399.5979246
1070,212.394671,399.5220376
1071,212.1442443,399.4457134
1072,211.8939512,399.3689522
1073,211.6437925,399.2917543
1074,211.3937689,399.2141199
1075,211.1438812,399.1360493
1076,210.8941301,399.0575426
1077,210.6445164,398.9786002
1078,210.3950409,398.8992222
1079,210.1457043,398.8194089
1080,209.8965073,398.7391606
1081,209.6474508,398.6584774
1082,209.3985356,398.5773597
1083,209.1497622,398.4958077
1084,208.9011316,398.4138216
1085,208.6526445,398.3314017
1086,208.4043015,398.2485483
1087,208.1561036,398.1652615
1088,207.9080514,398.0815417
1089,207.6601457,397.997389
1090,207.4123873,397.9128038
1091,207.1647768,397.8277863
1092,206.9173152,397.7423368
1093,206.670003,397.6564555
1094,206.4228411,397.5701427
1095,206.1758302,397.4833987
1096,205.9289711,397.3962237
1097,205.6822645,397.3086179
1098,205.4357112,397.2205817
1099,205.189312,397.1321153
1100,204.9430675,397.0432191
1101,204.6969785,396.9538931
1102,204.4510458,396.8641378
1103,204.2052702,396.7739534
1104,203.9596523,396.6833402
1105,203.7141929,396.5922984
1106,203.4688928,396.5008284
1107,203.2237527,396.4089304
1108,202.9787734,396.3166046
1109,202.7339556,396.2238515
1110,202.4893001,396.1306711
1111,202.2448076,396.037064
1112,202.0004788,395.9430302
1113,201.7563145,395.8485702
1114,201.5123154,395.7536841
1115,201.2684823,395.6583724
1116,201.024816,395.5626352
1117,200.7813171,395.4664729
1118,200.5379864,395.3698857
1119,200.2948247,395.272874
1120,200.0518326,395.1754381
1121,199.809011,395.0775782
1122,199.5663605,394.9792946
1123,199.323882,394.8805877
1124,199.0815761,394.7814578
1125,198.8394435,394.681905
1126,198.5974851,394.5819299
1127,198.3557016,394.4815326
1128,198.1140937,394.3807134
1129,197.872662,394.2794727
1130,197.6314075,394.1778108
1131,197.3903307,394.075728
1132,197.1494325,393.9732246
1133,196.9087136,393.8703009
1134,196.6681746,393.7669572
1135,196.4278164,393.6631939
1136,196.1876397,393.5590112
1137,195.9476451,393.4544094
1138,195.7078335,393.349389
1139,195.4682055,393.2439502
1140,195.228762,393.1380933
1141,194.9895035,393.0318186
1142,194.7504309,392.9251266
1143,194.5115449,392.8180174
1144,194.2728462,392.7104915
1145,194.0343355,392.6025491
1146,193.7960136,392.4941906
1147,193.5578812,392.3854164
1148,193.3199389,392.2762266
1149,193.0821876,392.1666218
1150,192.844628,392.0566021
1151,192.6072607,391.9461681
1152,192.3700866,391.8353199
1153,192.1331063,391.7240579
1154,191.8963205,391.6123824
1155,191.65973,391.5002939
1156,191.4233355,391.3877927
1157,191.1871377,391.274879
1158,190.9511373,391.1615532
1159,190.7153351,391.0478157
1160,190.4797317,390.9336668
1161,190.244328,390.8191069
1162,190.0091245,390.7041364
1163,189.7741221,390.5887555
1164,189.5393214,390.4729646
1165,189.3047231,390.356764
1166,189.070328,390.2401542
1167,188.8361368,390.1231355
1168,188.6021502,390.0057082
1169,188.3683689,389.8878728
1170,188.1347936,389.7696294
1171,187.901425,389.6509786
1172,187.6682639,389.5319207
1173,187.4353109,389.412456
1174,187.2025668,389.2925849
1175,186.9700323,389.1723078
1176,186.737708,389.051625
1177,186.5055947,388.9305369
1178,186.2736931,388.8090439
1179,186.0420039,388.6871463
1180,185.8105279,388.5648445
1181,185.5792656,388.4421389
1182,185.3482178,388.3190299
1183,185.1173853,388.1955178
1184,184.8867686,388.071603
1185,184.6563686,387.9472859
1186,184.426186,387.8225669
1187,184.1962213,387.6974463
1188,183.9664754,387.5719246
1189,183.7369489,387.446002
1190,183.5076425,387.3196791
1191,183.278557,387.1929561
1192,183.0496929,387.0658335
1193,182.8210511,386.9383116
1194,182.5926322,386.8103909
1195,182.364437,386.6820717
1196,182.136466,386.5533544
1197,181.90872,386.4242394
1198,181.6811997,386.2947272
1199,181.4539058,386.164818
1200,181.226839,386.0345123
1201,181,385.9038106
1202,180.7733894,385.7727131
1203,180.547008,385.6412203
1204,180.3208564,385.5093326
1205,180.0949354,385.3770504
1206,179.8692456,385.2443741
1207,179.6437876,385.1113041
1208,179.4185623,384.9778407
1209,179.1935703,384.8439845
1210,178.9688122,384.7097359
1211,178.7442888,384.5750951
1212,178.5200007,384.4400627
1213,178.2959486,384.304639
1214,178.0721332,384.1688245
1215,177.8485552,384.0326196
1216,177.6252153,383.8960247
1217,177.4021141,383.7590401
1218,177.1792523,383.6216664
1219,176.9566307,383.4839039
1220,176.7342498,383.3457531
1221,176.5121104,383.2072144
1222,176.2902131,383.0682882
1223,176.0685586,382.9289749
1224,175.8471476,382.789275
1225,175.6259808,382.6491888
1226,175.4050587,382.5087169
1227,175.1843822,382.3678596
1228,174.9639519,382.2266173
1229,174.7437685,382.0849905
1230,174.5238325,381.9429797
1231,174.3041447,381.8005852
1232,174.0847058,381.6578075
1233,173.8655165,381.514647
1234,173.6465773,381.3711042
1235,173.427889,381.2271795
1236,173.2094522,381.0828733
1237,172.9912676,380.9381861
1238,172.7733359,380.7931183
1239,172.5556577,380.6476704
1240,172.3382337,380.5018428
1241,172.1210645,380.3556359
1242,171.9041508,380.2090502
1243,171.6874933,380.0620861
1244,171.4710927,379.9147442
1245,171.2549495,379.7670247
1246,171.0390645,379.6189283
1247,170.8234382,379.4704553
1248,170.6080715,379.3216062
1249,170.3929648,379.1723814
1250,170.178119,379.0227814
1251,169.9635345,378.8728066
1252,169.7492122,378.7224576
1253,169.5351526,378.5717348
1254,169.3213563,378.4206385
1255,169.1078241,378.2691694
1256,168.8945566,378.1173278
1257,168.6815545,377.9651142
1258,168.4688183,377.812529
1259,168.2563488,377.6595728
1260,168.0441465,377.5062461
1261,167.8322122,377.3525492
1262,167.6205464,377.1984826
1263,167.4091499,377.0440468
1264,167.1980232,376.8892423
1265,166.987167,376.7340696
1266,166.776582,376.5785291
1267,166.5662688,376.4226213
1268,166.356228,376.2663466
1269,166.1464602,376.1097056
1270,165.9369662,375.9526988
1271,165.7277465,375.7953265
1272,165.5188018,375.6375893
1273,165.3101328,375.4794877
1274,165.10174,375.3210221
1275,164.893624,375.1621931
1276,164.6857856,375.003001
1277,164.4782254,374.8434465
1278,164.270944,374.6835299
1279,164.063942,374.5232519
1280,163.85722,374.3626127
1281,163.6507787,374.201613
1282,163.4446187,374.0402533
1283,163.2387407,373.878534
1284,163.0331452,373.7164556
1285,162.827833,373.5540186
1286,162.6228045,373.3912235
1287,162.4180605,373.2280709
1288,162.2136015,373.0645611
1289,162.0094283,372.9006947
1290,161.8055414,372.7364723
1291,161.6019413,372.5718942
1292,161.3986289,372.4069611
1293,161.1956046,372.2416733
1294,160.9928691,372.0760315
1295,160.790423,371.910036
1296,160.588267,371.7436875
1297,160.3864015,371.5769864
1298,160.1848274,371.4099333
1299,159.9835451,371.2425285
1300,159.7825553,371.0747728
1301,159.5818585,370.9066665
1302,159.3814555,370.7382101
1303,159.1813468,370.5694043
1304,158.9815331,370.4002495
1305,158.7820148,370.2307461
1306,158.5827928,370.0608948
1307,158.3838674,369.8906961
1308,158.1852394,369.7201504
1309,157.9869094,369.5492583
1310,157.7888779,369.3780204
1311,157.5911457,369.206437
1312,157.3937131,369.0345088
1313,157.196581,368.8622363
1314,156.9997498,368.68962
1315,156.8032202,368.5166604
1316,156.6069928,368.3433581
1317,156.4110681,368.1697136
1318,156.2154468,367.9957273
1319,156.0201295,367.8214
1320,155.8251167,367.6467319
1321,155.630409,367.4717238
1322,155.4360072,367.2963761
1323,155.2419116,367.1206894
1324,155.048123,366.9446642
1325,154.8546419,366.7683011
1326,154.6614689,366.5916005
1327,154.4686045,366.4145631
1328,154.2760495,366.2371893
1329,154.0838044,366.0594797
1330,153.8918697,365.8814348
1331,153.700246,365.7030552
1332,153.5089339,365.5243415
1333,153.3179341,365.3452941
1334,153.1272471,365.1659136
1335,152.9368734,364.9862006
1336,152.7468136,364.8061557
1337,152.5570684,364.6257792
1338,152.3676383,364.4450719
1339,152.1785239,364.2640342
1340,151.9897258,364.0826668
1341,151.8012444,363.9009701
1342,151.6130805,363.7189447
1343,151.4252346,363.5365911
1344,151.2377072,363.3539101
1345,151.0504989,363.1709019
1346,150.8636104,362.9875674
1347,150.6770421,362.8039069
1348,150.4907946,362.6199211
1349,150.3048685,362.4356105
1350,150.1192644,362.2509757
1351,149.9339828,362.0660172
1352,149.7490243,361.8807356
1353,149.5643895,361.6951315
1354,149.3800789,361.5092054
1355,149.1960931,361.3229579
1356,149.0124326,361.1363896
1357,148.8290981,360.9495011
1358,148.6460899,360.7622928
1359,148.4634089,360.5747654
1360,148.2810553,360.3869195
1361,148.0990299,360.1987556
1362,147.9173332,360.0102742
1363,147.7359658,359.8214761
1364,147.5549281,359.6323617
1365,147.3742208,359.4429316
1366,147.1938443,359.2531864
1367,147.0137994,359.0631266
1368,146.8340864,358.8727529
1369,146.6547059,358.6820659
1370,146.4756585,358.4910661
1371,146.2969448,358.299754
1372,146.1185652,358.1081303
1373,145.9405203,357.9161956
1374,145.7628107,357.7239505
1375,145.5854369,357.5313955
1376,145.4083995,357.3385311
1377,145.2316989,357.1453581
1378,145.0553358,356.951877
1379,144.8793106,356.7580884
1380,144.7036239,356.5639928
1381,144.5282762,356.369591
1382,144.3532681,356.1748833
1383,144.1786,355.9798705
1384,144.0042727,355.7845532
1385,143.8302864,355.5889319
1386,143.6566419,355.3930072
1387,143.4833396,355.1967798
1388,143.31038,355.0002502
1389,143.1377637,354.803419
1390,142.9654912,354.6062869
1391,142.793563,354.4088543
1392,142.6219796,354.2111221
1393,142.4507417,354.0130906
1394,142.2798496,353.8147606
1395,142.1093039,353.6161326
1396,141.9391052,353.4172072
1397,141.7692539,353.2179852
1398,141.5997505,353.0184669
1399,141.4305957,352.8186532
1400,141.2617899,352.6185445
1401,141.0933335,352.4181415
1402,140.9252272,352.2174447
1403,140.7574715,352.0164549
1404,140.5900667,351.8151726
1405,140.4230136,351.6135985
1406,140.2563125,351.411733
1407,140.089964,351.209577
1408,139.9239685,351.0071309
1409,139.7583267,350.8043954
1410,139.5930389,350.6013711
1411,139.4281058,350.3980587
1412,139.2635277,350.1944586
1413,139.0993053,349.9905717
1414,138.9354389,349.7863985
1415,138.7719291,349.5819395
1416,138.6087765,349.3771955
1417,138.4459814,349.172167
1418,138.2835444,348.9668548
1419,138.121466,348.7612593
1420,137.9597467,348.5553813
1421,137.798387,348.3492213
1422,137.6373873,348.14278
1423,137.4767481,347.936058
1424,137.3164701,347.729056
1425,137.1565535,347.5217746
1426,136.996999,347.3142144
1427,136.8378069,347.106376
1428,136.6789779,346.89826
1429,136.5205123,346.6898672
1430,136.3624107,346.4811982
1431,136.2046735,346.2722535
1432,136.0473012,346.0630338
1433,135.8902944,345.8535398
1434,135.7336534,345.643772
1435,135.5773787,345.4337312
1436,135.4214709,345.223418
1437,135.2659304,345.012833
1438,135.1107577,344.8019768
1439,134.9559532,344.5908501
1440,134.8015174,344.3794536
1441,134.6474508,344.1677878
1442,134.4937539,343.9558535
1443,134.3404272,343.7436512
1444,134.187471,343.5311817
1445,134.0348858,343.3184455
1446,133.8826722,343.1054434
1447,133.7308306,342.8921759
1448,133.5793615,342.6786437
1449,133.4282652,342.4648474
1450,133.2775424,342.2507878
1451,133.1271934,342.0364655
1452,132.9772186,341.821881
1453,132.8276186,341.6070352
1454,132.6783938,341.3919285
1455,132.5295447,341.1765618
1456,132.3810717,340.9609355
1457,132.2329753,340.7450505
1458,132.0852558,340.5289073
1459,131.9379139,340.3125067
1460,131.7909498,340.0958492
1461,131.6443641,339.8789355
1462,131.4981572,339.6617663
1463,131.3523296,339.4443423
1464,131.2068817,339.2266641
1465,131.0618139,339.0087324
1466,130.9171267,338.7905478
1467,130.7728205,338.572111
1468,130.6288958,338.3534227
1469,130.485353,338.1344835
1470,130.3421925,337.9152942
1471,130.1994148,337.6958553
1472,130.0570203,337.4761675
1473,129.9150095,337.2562315
1474,129.7733827,337.0360481
1475,129.6321404,336.8156178
1476,129.4912831,336.5949413
1477,129.3508112,336.3740192
1478,129.210725,336.1528524
1479,129.0710251,335.9314414
1480,128.9317118,335.7097869
1481,128.7927856,335.4878896
1482,128.6542469,335.2657502
1483,128.5160961,335.0433693
1484,128.3783336,334.8207477
1485,128.2409599,334.5978859
1486,128.1039753,334.3747847
1487,127.9673804,334.1514448
1488,127.8311755,333.9278668
1489,127.695361,333.7040514
1490,127.5599373,333.4799993
1491,127.4249049,333.2557112
1492,127.2902641,333.0311878
1493,127.1560155,332.8064297
1494,127.0221593,332.5814377
1495,126.8886959,332.3562124
1496,126.7556259,332.1307544
1497,126.6229496,331.9050646
1498,126.4906674,331.6791436
1499,126.3587797,331.452992
1500,126.2272869,331.2266106
1501,126.0961894,331
1502,125.9654877,330.773161
1503,125.835182,330.5460942
1504,125.7052728,330.3188003
1505,125.5757606,330.09128
1506,125.4466456,329.863534
1507,125.3179283,329.635563
1508,125.1896091,329.4073678
1509,125.0616884,329.1789489
1510,124.9341665,328.9503071
1511,124.8070439,328.721443
1512,124.6803209,328.4923575
1513,124.553998,328.2630511
1514,124.4280754,328.0335246
1515,124.3025537,327.8037787
1516,124.1774331,327.573814
1517,124.0527141,327.3436314
1518,123.928397,327.1132314
1519,123.8044822,326.8826147
1520,123.6809701,326.6517822
1521,123.5578611,326.4207344
1522,123.4351555,326.1894721
1523,123.3128537,325.9579961
1524,123.1909561,325.7263069
1525,123.0694631,325.4944053
1526,122.948375,325.262292
1527,122.8276922,325.0299677
1528,122.7074151,324.7974332
1529,122.587544,324.5646891
1530,122.4680793,324.3317361
1531,122.3490214,324.098575
1532,122.2303706,323.8652064
1533,122.1121272,323.6316311
1534,121.9942918,323.3978498
1535,121.8768645,323.1638632
1536,121.7598458,322.929672
1537,121.643236,322.6952769
1538,121.5270354,322.4606786
1539,121.4112445,322.2258779
1540,121.2958636,321.9908755
1541,121.1808931,321.755672
1542,121.0663332,321.5202683
1543,120.9521843,321.2846649
1544,120.8384468,321.0488627
1545,120.725121,320.8128623
1546,120.6122073,320.5766645
1547,120.4997061,320.34027
1548,120.3876176,320.1036795
1549,120.2759421,319.8668937
1550,120.1646801,319.6299134
1551,120.0538319,319.3927393
1552,119.9433979,319.155372
1553,119.8333782,318.9178124
1554,119.7237734,318.6800611
1555,119.6145836,318.4421188
1556,119.5058094,318.2039864
1557,119.3974509,317.9656645
1558,119.2895085,317.7271538
1559,119.1819826,317.4884551
1560,119.0748734,317.2495691
1561,118.9681814,317.0104965
1562,118.8619067,316.771238
1563,118.7560498,316.5317945
1564,118.650611,316.2921665
1565,118.5455906,316.0523549
1566,118.4409888,315.8123603
1567,118.3368061,315.5721836
1568,118.2330428,315.3318254
1569,118.1296991,315.0912864
1570,118.0267754,314.8505675
1571,117.924272,314.6096693
1572,117.8221892,314.3685925
1573,117.7205273,314.127338
1574,117.6192866,313.8859063
1575,117.5184674,313.6442984
1576,117.4180701,313.4025149
1577,117.318095,313.1605565
1578,117.2185422,312.9184239
1579,117.1194123,312.676118
1580,117.0207054,312.4336395
1581,116.9224218,312.190989
1582,116.8245619,311.9481674
1583,116.727126,311.7051753
1584,116.6301143,311.4620136
1585,116.5335271,311.2186829
1586,116.4373648,310.975184
1587,116.3416276,310.7315177
1588,116.2463159,310.4876846
1589,116.1514298,310.2436855
1590,116.0569698,309.9995212
1591,115.962936,309.7551924
1592,115.8693289,309.5106999
1593,115.7761485,309.2660444
1594,115.6833954,309.0212266
1595,115.5910696,308.7762473
1596,115.4991716,308.5311072
1597,115.4077016,308.2858071
1598,115.3166598,308.0403477
1599,115.2260466,307.7947298
1600,115.1358622,307.5489542
1601,115.0461069,307.3030215
1602,114.9567809,307.0569325
1603,114.8678847,306.810688
1604,114.7794183,306.5642888
1605,114.6913821,306.3177355
1606,114.6037763,306.0710289
1607,114.5166013,305.8241698
1608,114.4298573,305.5771589
1609,114.3435445,305.329997
1610,114.2576632,305.0826848
1611,114.1722137,304.8352232
1612,114.0871962,304.5876127
1613,114.002611,304.3398543
1614,113.9184583,304.0919486
1615,113.8347385,303.8438964
1616,113.7514517,303.5956985
1617,113.6685983,303.3473555
1618,113.5861784,303.0988684
1619,113.5041923,302.8502378
1620,113.4226403,302.6014644
1621,113.3415226,302.3525492
1622,113.2608394,302.1034927
1623,113.1805911,301.8542957
1624,113.1007778,301.6049591
1625,113.0213998,301.3554836
1626,112.9424574,301.1058699
1627,112.8639507,300.8561188
1628,112.7858801,300.6062311
1629,112.7082457,300.3562075
1630,112.6310478,300.1060488
1631,112.5542866,299.8557557
1632,112.4779624,299.605329
1633,112.4020754,299.3547695
1634,112.3266258,299.104078
1635,112.2516138,298.8532551
1636,112.1770398,298.6023017
1637,112.1029038,298.3512185
1638,112.0292062,298.1000063
1639,111.9559471,297.8486659
1640,111.8831269,297.597198
1641,111.8107456,297.3456034
1642,111.7388036,297.0938828
1643,111.667301,296.8420371
1644,111.596238,296.5900669
1645,111.525615,296.3379731
1646,111.455432,296.0857564
1647,111.3856894,295.8334176
1648,111.3163872,295.5809575
1649,111.2475258,295.3283768
1650,111.1791054,295.0756763
1651,111.1111261,294.8228568
1652,111.0435881,294.569919
1653,110.9764917,294.3168637
1654,110.9098371,294.0636917
1655,110.8436244,293.8104037
1656,110.7778539,293.5570006
1657,110.7125258,293.3034831
1658,110.6476403,293.0498519
1659,110.5831975,292.7961079
1660,110.5191977,292.5422518
1661,110.4556411,292.2882843
1662,110.3925278,292.0342064
1663,110.329858,291.7800186
1664,110.267632,291.5257219
1665,110.2058499,291.271317
1666,110.1445119,291.0168046
1667,110.0836183,290.7621855
1668,110.0231691,290.5074606
1669,109.9631646,290.2526305
1670,109.9036049,289.9976961
1671,109.8444903,289.7426582
1672,109.7858209,289.4875174
1673,109.7275969,289.2322746
1674,109.6698184,288.9769307
1675,109.6124857,288.7214862
1676,109.5555989,288.4659421
1677,109.4991582,288.2102991
1678,109.4431638,287.9545579
1679,109.3876159,287.6987195
1680,109.3325145,287.4427844
1681,109.2778599,287.1867536
1682,109.2236522,286.9306278
1683,109.1698917,286.6744078
1684,109.1165784,286.4180943
1685,109.0637126,286.1616882
1686,109.0112943,285.9051902
1687,108.9593238,285.6486011
1688,108.9078012,285.3919216
1689,108.8567267,285.1351527
1690,108.8061004,284.878295
1691,108.7559225,284.6213493
1692,108.7061931,284.3643164
1693,108.6569124,284.1071972
1694,108.6080805,283.8499923
1695,108.5596976,283.5927026
1696,108.5117639,283.3353288
1697,108.4642794,283.0778718
1698,108.4172443,282.8203323
1699,108.3706588,282.562711
1700,108.324523,282.3050089
1701,108.278837,282.0472267
1702,108.2336011,281.789365
1703,108.1888152,281.5314249
1704,108.1444796,281.2734069
1705,108.1005944,281.015312
1706,108.0571598,280.7571409
1707,108.0141758,280.4988943
1708,107.9716425,280.2405732
1709,107.9295602,279.9821782
1710,107.887929,279.7237101
1711,107.8467489,279.4651698
1712,107.8060201,279.2065579
1713,107.7657428,278.9478754
1714,107.725917,278.689123
1715,107.6865428,278.4303015
1716,107.6476205,278.1714117
1717,107.6091501,277.9124543
1718,107.5711316,277.6534302
1719,107.5335654,277.3943401
1720,107.4964513,277.1351848
1721,107.4597897,276.8759651
1722,107.4235805,276.6166819
1723,107.3878239,276.3573359
1724,107.35252,276.0979278
1725,107.317669,275.8384585
1726,107.2832708,275.5789288
1727,107.2493256,275.3193395
1728,107.2158336,275.0596913
1729,107.1827948,274.799985
1730,107.1502093,274.5402215
1731,107.1180773,274.2804015
1732,107.0863987,274.0205258
1733,107.0551738,273.7605952
1734,107.0244026,273.5006106
1735,106.9940852,273.2405726
1736,106.9642216,272.9804821
1737,106.9348121,272.7203398
1738,106.9058567,272.4601467
1739,106.8773554,272.1999034
1740,106.8493084,271.9396107
1741,106.8217157,271.6792695
1742,106.7945774,271.4188805
1743,106.7678937,271.1584446
1744,106.7416645,270.8979625
1745,106.71589,270.637435
1746,106.6905702,270.3768629
1747,106.6657053,270.116247
1748,106.6412953,269.8555881
1749,106.6173402,269.594887
1750,106.5938402,269.3341445
1751,106.5707953,269.0733614
1752,106.5482056,268.8125385
1753,106.5260711,268.5516765
1754,106.504392,268.2907763
1755,106.4831682,268.0298386
1756,106.4623999,267.7688644
1757,106.4420872,267.5078542
1758,106.42223,267.246809
1759,106.4028284,266.9857296
1760,106.3838826,266.7246166
1761,106.3653925,266.4634711
1762,106.3473582,266.2022936
1763,106.3297798,265.9410851
1764,106.3126573,265.6798462
1765,106.2959907,265.4185779
1766,106.2797802,265.1572809
1767,106.2640258,264.895956
1768,106.2487275,264.634604
1769,106.2338854,264.3732257
1770,106.2194995,264.1118219
1771,106.2055698,263.8503934
1772,106.1920964,263.588941
1773,106.1790794,263.3274655
1774,106.1665188,263.0659676
1775,106.1544145,262.8044482
1776,106.1427668,262.5429081
1777,106.1315755,262.2813481
1778,106.1208407,262.0197689
1779,106.1105625,261.7581714
1780,106.1007409,261.4965563
1781,106.0913759,261.2349245
1782,106.0824676,260.9732768
1783,106.0740159,260.7116139
1784,106.066021,260.4499366
1785,106.0584827,260.1882458
1786,106.0514013,259.9265422
1787,106.0447765,259.6648267
1788,106.0386086,259.4031
1789,106.0328975,259.141363
1790,106.0276432,258.8796164
1791,106.0228457,258.617861
1792,106.0185051,258.3560976
1793,106.0146214,258.0943271
1794,106.0111946,257.8325501
1795,106.0082246,257.5707676
1796,106.0057115,257.3089803
1797,106.0036554,257.047189
1798,106.0020562,256.7853946
1799,106.0009139,256.5235977
1800,106.0002285,256.2617993
1801,106,256
1802,106.0002285,255.7382007
1803,106.0009139,255.4764023
1804,106.0020562,255.2146054
1805,106.0036554,254.952811
1806,106.0057115,254.6910197
1807,106.0082246,254.4292324
1808,106.0111946,254.1674499
1809,106.0146214,253.9056729
1810,106.0185051,253.6439024
1811,106.0228457,253.382139
1812,106.0276432,253.1203836
1813,106.0328975,252.858637
1814,106.0386086,252.5969
1815,106.0447765,252.3351733
1816,106.0514013,252.0734578
1817,106.0584827,251.8117542
1818,106.066021,251.5500634
1819,106.0740159,251.2883861
1820,106.0824676,251.0267232
1821,106.0913759,250.7650755
1822,106.1007409,250.5034437
1823,106.1105625,250.2418286
1824,106.1208407,249.9802311
1825,106.1315755,249.7186519
1826,106.1427668,249.4570919
1827,106.1544145,249.1955518
1828,106.1665188,248.9340324
1829,106.1790794,248.6725345
1830,106.1920964,248.411059
1831,106.2055698,248.1496066
1832,106.2194995,247.8881781
1833,106.2338854,247.6267743
1834,106.2487275,247.365396
1835,106.2640258,247.104044
1836,106.2797802,246.8427191
1837,106.2959907,246.5814221
1838,106.3126573,246.3201538
1839,106.3297798,246.0589149
1840,106.3473582,245.7977064
1841,106.3653925,245.5365289
1842,106.3838826,245.2753834
1843,106.4028284,245.0142704
1844,106.42223,244.753191
1845,106.4420872,244.4921458
1846,106.4623999,244.2311356
1847,106.4831682,243.9701614
1848,106.504392,243.7092237
1849,106.5260711,243.4483235
1850,106.5482056,243.1874615
1851,106.5707953,242.9266386
1852,106.5938402,242.6658555
1853,106.6173402,242.405113
1854,106.6412953,242.1444119
1855,106.6657053,241.883753
1856,106.6905702,241.6231371
1857,106.71589,241.362565
1858,106.7416645,241.1020375
1859,106.7678937,240.8415554
1860,106.7945774,240.5811195
1861,106.8217157,240.3207305
1862,106.8493084,240.0603893
1863,106.8773554,239.8000966
1864,106.9058567,239.5398533
1865,106.9348121,239.2796602
1866,106.9642216,239.0195179
1867,106.9940852,238.7594274
1868,107.0244026,238.4993894
1869,107.0551738,238.2394048
1870,107.0863987,237.9794742
1871,107.1180773,237.7195985
1872,107.1502093,237.4597785
1873,107.1827948,237.200015
1874,107.2158336,236.9403087
1875,107.2493256,236.6806605
1876,107.2832708,236.4210712
1877,107.317669,236.1615415
1878,107.35252,235.9020722
1879,107.3878239,235.6426641
1880,107.4235805,235.3833181
1881,107.4597897,235.1240349
1882,107.4964513,234.8648152
1883,107.5335654,234.6056599
1884,107.5711316,234.3465698
1885,107.6091501,234.0875457
1886,107.6476205,233.8285883
1887,107.6865428,233.5696985
1888,107.725917,233.310877
1889,107.7657428,233.0521246
1890,107.8060201,232.7934421
1891,107.8467489,232.5348302
1892,107.887929,232.2762899
1893,107.9295602,232.0178218
1894,107.9716425,231.7594268
1895,108.0141758,231.5011057
1896,108.0571598,231.2428591
1897,108.1005944,230.984688
1898,108.1444796,230.7265931
1899,108.1888152,230.4685751
1900,108.2336011,230.210635
1901,108.278837,229.9527733
1902,108.324523,229.6949911
1903,108.3706588,229.437289
1904,108.4172443,229.1796677
1905,108.4642794,228.9221282
1906,108.5117639,228.6646712
1907,108.5596976,228.4072974
1908,108.6080805,228.1500077
1909,108.6569124,227.8928028
1910,108.7061931,227.6356836
1911,108.7559225,227.3786507
1912,108.8061004,227.121705
1913,108.8567267,226.8648473
1914,108.9078012,226.6080784
1915,108.9593238,226.3513989
1916,109.0112943,226.0948098
1917,109.0637126,225.8383118
1918,109.1165784,225.5819057
1919,109.1698917,225.3255922
1920,109.2236522,225.0693722
1921,109.2778599,224.8132464
1922,109.3325145,224.5572156
1923,109.3876159,224.3012805
1924,109.4431638,224.0454421
1925,109.4991582,223.7897009
1926,109.5555989,223.5340579
1927,109.6124857,223.2785138
1928,109.6698184,223.0230693
1929,109.7275969,222.7677254
1930,109.7858209,222.5124826
1931,109.8444903,222.2573418
1932,109.9036049,222.0023039
1933,109.9631646,221.7473695
1934,110.0231691,221.4925394
1935,110.0836183,221.2378145
1936,110.1445119,220.9831954
1937,110.2058499,220.728683
1938,110.267632,220.4742781
1939,110.329858,220.2199814
1940,110.3925278,219.9657936
1941,110.4556411,219.7117157
1942,110.5191977,219.4577482
1943,110.5831975,219.2038921
1944,110.6476403,218.9501481
1945,110.7125258,218.6965169
1946,110.7778539,218.4429994
1947,110.8436244,218.1895963
1948,110.9098371,217.9363083
1949,110.9764917,217.6831363
1950,111.0435881,217.430081
1951,111.1111261,217.1771432
1952,111.1791054,216.9243237
1953,111.2475258,216.6716232
1954,111.3163872,216.4190425
1955,111.3856894,216.1665824
1956,111.455432,215.9142436
1957,111.525615,215.6620269
1958,111.596238,215.4099331
1959,111.667301,215.1579629
1960,111.7388036,214.9061172
1961,111.8107456,214.6543966
1962,111.8831269,214.402802
